SESSION_ID,TIMESTAMP,COMMAND,LATENCY
swarm_recon_014806_183,1771141690.549603,uname -a,1.008955717086792
swarm_recon_014903_539,1771055345.591026,cat /etc/os-release,1.0175137519836426
swarm_recon_014903_539,1771055346.8253872,uname -a,1.0203866958618164
swarm_recon_014903_539,1771055462.223471,netstat -tlnp,1.0132319927215576
swarm_recon_015223_438,1771141971.7061567,cat /etc/os-release,1.0086989402770996
swarm_recon_015223_438,1771142083.1718903,cat /etc/issue.net,1.0024659633636475
swarm_recon_015456_620,1771055697.5812244,uname -a,1.0148825645446777
swarm_recon_015456_620,1771055700.818314,cat /etc/issue,1.014566421508789
swarm_recon_015456_620,1771055844.9510212,netstat -tlnp,1.002720832824707
swarm_recon_020034_892,1771142437.419547,cat /etc/os-release,1.0119116306304932
swarm_recon_020034_892,1771142506.6861079,uname -a,1.0251474380493164
swarm_recon_020831_590,1771142912.2485843,uname -a,1.0113916397094727
swarm_recon_020831_590,1771142915.1558404,cat /etc/services,1.0150084495544434
swarm_recon_020831_590,1771143054.3385978,getent passwd,1.010664463043213
swarm_recon_021624_467,1771143387.3081477,cat /etc/os-release,1.0089795589447021
swarm_recon_021624_467,1771143388.441274,uname -a,1.020559310913086
swarm_recon_021624_467,1771143553.9244514,echo OK,1.007026195526123
swarm_recon_022425_650,1771143866.5567703,cat /etc/os-release,1.0176103115081787
swarm_recon_022425_650,1771143867.7457893,ls /etc/init.d/,1.4315288066864014
swarm_recon_022425_650,1771143870.6634445,echo OK,1.0063843727111816
swarm_recon_023210_255,1771144331.5242083,cat /etc/os-release,1.0106744766235352
swarm_recon_023210_255,1771144334.2177846,ls /etc/init.d/,1.4197046756744385
swarm_recon_023957_207,1771144800.9456968,cat /etc/os-release,1.0048346519470215
swarm_recon_023957_207,1771144802.2029438,ss -tulpn,1.0153863430023193
swarm_recon_023957_207,1771144926.455766,netstat -tulpn,1.023879051208496
swarm_recon_024752_693,1771145274.7954555,uname -a,1.0135395526885986
swarm_recon_024752_693,1771145296.0835881,echo OK ,1.003903865814209
swarm_recon_025331_173,1771145614.6388955,cat /etc/os-release,1.0110301971435547
swarm_recon_025331_173,1771145684.889603,ss -tlnp | grep LISTEN,1.0015020370483398
swarm_recon_025331_173,1771145762.1243122,netstat -tlnp | grep LISTEN,1.0182998180389404
swarm_recon_025701_944,1771059424.0024412,1. uname -a,1.0041649341583252
swarm_recon_025701_944,1771059425.1080332,2. cat /etc/os-release,1.0162465572357178
swarm_recon_025701_944,1771059426.2186575,3. cat /etc/*release*,1.0064013004302979
swarm_recon_025701_944,1771059427.323083,4. cat /etc/os-release,1.005455732345581
swarm_recon_025701_944,1771059428.419718,5. lsb_release -a,1.029181957244873
swarm_recon_025701_944,1771059431.358045,6. uname -a,1.0062925815582275
swarm_recon_025701_944,1771059432.460581,7. cat /etc/os-release,1.000908374786377
swarm_recon_025701_944,1771059433.554657,8. lsb_release -a,1.009547233581543
swarm_recon_025701_944,1771059434.690329,9. cat /etc/os-release,1.02907133102417
swarm_recon_025701_944,1771059435.8462057,10. lsb_release -a,1.0047364234924316
swarm_recon_025757_521,1771059481.6891408,1. os-release,1.0079395771026611
swarm_recon_025757_521,1771059483.65456,2. uname -a,1.016340970993042
swarm_recon_025757_521,1771059484.7523718,3. cat /etc/issue,1.0036847591400146
swarm_recon_025757_521,1771059485.8501024,4. cat /etc/os-release,1.0106008052825928
swarm_recon_025757_521,1771059486.9404752,5. uname -a,1.019707441329956
swarm_recon_025757_521,1771059488.9408762,6. cat /etc/os-release,1.0284104347229004
swarm_recon_025757_521,1771059490.0459993,7. uname -a,1.008669137954712
swarm_recon_025757_521,1771059491.14816,8. cat /etc/os-release,1.0260422229766846
swarm_recon_025851_140,1771059535.2580018,1. os -a,1.026317834854126
swarm_recon_025851_140,1771059536.375115,2. cat /etc/os-release,1.0144932270050049
swarm_recon_025851_140,1771059537.476354,3. cat /etc/*-release,1.0148200988769531
swarm_recon_025851_140,1771059538.5849936,4. cat /etc/os-release,1.0100033283233643
swarm_recon_025851_140,1771059539.6847563,5. lsb_release -a,1.00775146484375
swarm_recon_025851_140,1771059541.6758788,6. cat /etc/os-release,1.014225721359253
swarm_recon_025851_140,1771059542.7795181,7. lsb_release -a,1.0143098831176758
swarm_recon_025851_140,1771059543.8898919,8. cat /etc/os-release,1.0079379081726074
swarm_recon_025851_140,1771059545.0141711,9. lsb_release -a,1.022533655166626
swarm_recon_030026_486,1771059633.0933712,1. os -a,1.0155775547027588
swarm_recon_030026_486,1771059634.1705425,uname -a,1.0044257640838623
swarm_recon_030026_486,1771059635.6898289,cat /etc/os-release,1.0122051239013672
swarm_recon_030026_486,1771059636.7742825,cat /etc/issue,1.0140810012817383
swarm_recon_030026_486,1771059638.619901,cat /proc/version,1.015256643295288
swarm_recon_030026_486,1771059639.7055123,uname -r,1.028475284576416
swarm_recon_030026_486,1771059640.8808753,cat /etc/os-release,1.01045823097229
swarm_recon_030120_813,1771059683.836006,1. os-release,1.0033988952636719
swarm_recon_030120_813,1771059684.9316177,2. cat /etc/os-release,1.0092172622680664
swarm_recon_030120_813,1771059686.0286355,3. cat /etc/*-release,1.0121028423309326
swarm_recon_030120_813,1771059687.2076695,4. cat /etc/redhat-release ,1.0124280452728271
swarm_recon_030120_813,1771059688.3047225,5. cat /etc/*release,1.015897512435913
swarm_recon_030120_813,1771059689.423779,6. cat /etc/redhat-release,1.0144996643066406
swarm_recon_030120_813,1771059691.1149735,7. rpm -qa | grep version,1.0062174797058105
swarm_recon_030120_813,1771059692.2073262,8. cat /etc/issue,1.0107927322387695
swarm_recon_030120_813,1771059693.3317883,9. cat /etc/*release,1.0072319507598877
swarm_recon_030120_813,1771059694.4771304,10. rpm -qa | grep release,1.0137157440185547
swarm_recon_030120_813,1771059696.4474063,11. cat /etc/redhat-release ,1.0142643451690674
swarm_recon_030124_200,1771146086.9367387,cat /etc/os-release,1.0292870998382568
swarm_recon_030124_200,1771146173.7398565,ss -tulpn,1.029041051864624
swarm_recon_030124_200,1771146209.9920988,netstat -tulpn,1.0230581760406494
swarm_recon_030304_980,1771059789.3060646,1. uname -a,1.0095384120941162
swarm_recon_030304_980,1771059790.4071934,2. cat /etc/os-release,1.0108952522277832
swarm_recon_030304_980,1771059791.5084176,3. lsb\_release -a,1.0077266693115234
swarm_recon_030304_980,1771059792.6959307,4. cat /etc/issue,1.0149478912353516
swarm_recon_030304_980,1771059793.7997496,5. lsb\_release -a,1.009981393814087
swarm_recon_030304_980,1771059794.9028628,6. cat /etc/os-release,1.007056474685669
swarm_recon_030304_980,1771059796.0016286,7. lsb\_release -a,1.005251169204712
swarm_recon_030304_980,1771059797.1028101,8. cat /etc/os-release,1.0085949897766113
swarm_recon_030304_980,1771059798.230567,9. lsb_release -a,1.021402359008789
swarm_recon_030359_571,1771059842.2619166,1. uname -a,1.0110864639282227
swarm_recon_030359_571,1771059843.368956,2. cat /etc/os-release,1.011064052581787
swarm_recon_030359_571,1771059844.4697163,3. lsb\_release -a,1.0129847526550293
swarm_recon_030359_571,1771059846.4641228,4. cat /etc/os-release,1.0139105319976807
swarm_recon_030359_571,1771059847.568743,5. lsb\_release -a,1.010988473892212
swarm_recon_030359_571,1771059848.6799362,6. cat /etc/os-release,1.0260531902313232
swarm_recon_030359_571,1771059849.7963576,7. lsb\_release -a,1.0011916160583496
swarm_recon_030359_571,1771059850.891498,8. cat /etc/os-release,1.0014805793762207
swarm_recon_030359_571,1771059852.929479,9. hostnamectl,1.0240840911865234
swarm_recon_030359_571,1771059854.0626001,10. uname -a,1.0013694763183594
swarm_recon_030442_293,1771059891.5544696,1. uname -a,1.0078635215759277
swarm_recon_030442_293,1771059892.654644,2. cat /etc/os-release,1.0177583694458008
swarm_recon_030442_293,1771059893.7611232,3. lsb_release -a,1.0221967697143555
swarm_recon_030442_293,1771059894.8808203,4. cat /etc/os-release,1.0061588287353516
swarm_recon_030535_511,1771059940.8006003,1. uname -a,1.0130493640899658
swarm_recon_030535_511,1771059941.906276,2. cat /etc/os-release,1.0087370872497559
swarm_recon_030535_511,1771059942.9977863,3. cat /proc/version,1.0173733234405518
swarm_recon_030535_511,1771059944.110714,4. cat /etc/os-release,1.0129189491271973
swarm_recon_030535_511,1771059945.5812197,5. cat /proc/version,1.0176451206207275
swarm_recon_030535_511,1771059947.5224555,6. cat /etc/os-release,1.009526252746582
swarm_recon_030535_511,1771059948.610972,7. uname -a,1.0160021781921387
swarm_recon_030535_511,1771059949.7109885,8. cat /etc/issue,1.015730381011963
swarm_recon_030630_902,1771060001.651111,1. uname -a,1.0295958518981934
swarm_recon_030630_902,1771060002.7692294,2. cat /etc/os-release,1.012251853942871
swarm_recon_030901_161,1771060151.2067351,1. uname -a,1.0077641010284424
swarm_recon_030901_161,1771060152.3062944,2. cat /etc/os-release,1.0093705654144287
swarm_recon_030901_161,1771060153.4007788,3. cat /etc/issue,1.0153191089630127
swarm_recon_030901_161,1771060154.5047207,4. cat /etc/*release*,1.008301019668579
swarm_recon_030912_201,1771146555.49833,cat /etc/os-release,1.0176141262054443
swarm_recon_030912_201,1771146609.6866775,uname -a,1.0031650066375732
swarm_recon_031255_786,1771060386.608592,1. os-release,1.0035266876220703
swarm_recon_031430_703,1771060472.1855485,1. uname -a,1.0092077255249023
swarm_recon_031430_703,1771060473.3461618,2. cat /etc/os-release,1.0172338485717773
swarm_recon_031430_703,1771060474.4538314,3. cat /etc/*-release,1.0248045921325684
swarm_recon_031430_703,1771060475.569588,4. cat /proc/osrelease,1.0093293190002441
swarm_recon_031430_703,1771060476.7043078,5. cat /etc/*-release,1.0150387287139893
swarm_recon_031430_703,1771060477.8105166,6. cat /proc/osrelease,1.022836685180664
swarm_recon_031430_703,1771060478.9125865,7. uname -a,1.0016565322875977
swarm_recon_031430_703,1771060480.0092585,8. cat /etc/os-release,1.0156471729278564
swarm_recon_031430_703,1771060481.1383533,9. cat /proc/version,1.0039710998535156
swarm_recon_031430_703,1771060482.2544231,10. uname -a,1.003986120223999
swarm_recon_031430_703,1771060483.3879917,11. cat /etc/os-release,1.0159740447998047
swarm_recon_031430_703,1771060484.516374,12. uname -a,1.0134334564208984
swarm_recon_031528_135,1771060535.2624002,1. uname -a,1.0145859718322754
swarm_recon_031528_135,1771060536.3684433,2. cat /etc/os-release,1.0082423686981201
swarm_recon_031528_135,1771060537.4592266,3. cat /etc/issue,1.001349925994873
swarm_recon_031528_135,1771060538.545451,4. cat /etc/*-release,1.0155160427093506
swarm_recon_031528_135,1771060539.654361,5. cat /etc/os-release,1.0089411735534668
swarm_recon_031528_135,1771060540.7539356,6. cat /etc/*-release,1.0089101791381836
swarm_recon_031528_135,1771060541.8585808,7. cat /etc/os-release,1.0024995803833008
swarm_recon_031612_849,1771060574.7454298,1. os-release,1.016866683959961
swarm_recon_031612_849,1771060575.8626506,2. cat /etc/os-release,1.0144562721252441
swarm_recon_031612_849,1771060576.9666386,3. cat /etc/issue,1.0281119346618652
swarm_recon_031612_849,1771060578.1621335,4. cat /etc/redhat-release ,1.0051343441009521
swarm_recon_031612_849,1771060579.26937,5. cat /etc/issue.net,1.0295555591583252
swarm_recon_031612_849,1771060580.3956964,6. lsb_release -a,1.0146105289459229
swarm_recon_031612_849,1771060581.4941046,7. uname -a,1.0011942386627197
swarm_recon_031612_849,1771060582.594967,8. cat /etc/os-release,1.0032172203063965
swarm_recon_031612_849,1771060583.7187092,9. lsb_release -a,1.006117343902588
swarm_recon_031612_849,1771060584.856315,10. cat /etc/os-release,1.016122579574585
swarm_recon_031612_849,1771060585.999084,11. lsb_release -a,1.0144858360290527
swarm_recon_031612_849,1771060587.146219,12. cat /etc/os-release,1.0195326805114746
swarm_recon_031714_348,1771147035.5882845,uname -a,1.0147545337677002
swarm_recon_031714_348,1771147038.5860975,cat /etc/services,1.0154376029968262
swarm_recon_031714_348,1771147148.2374325,getent passwd,1.004157543182373
swarm_recon_031930_619,1771060772.0711937,1. `uname -a`,1.0248687267303467
swarm_recon_031930_619,1771060773.20181,2. `cat /etc/os-release,1.0073232650756836
swarm_recon_031930_619,1771060774.436863,3. `cat /etc/redhat-release`,1.021085262298584
swarm_recon_031930_619,1771060775.561183,4. `cat /etc/*-release,1.0141897201538086
swarm_recon_031930_619,1771060776.6802514,5. `lsb_release -a,1.0081217288970947
swarm_recon_031930_619,1771060777.7854633,6. `cat /etc/issue,1.0281689167022705
swarm_recon_031930_619,1771060779.4595401,7. `lsb_release -a,1.025301456451416
swarm_recon_031930_619,1771060780.5950541,8. `cat /etc/os-release,1.0064442157745361
swarm_recon_031930_619,1771060781.7286074,9. `lsb_release -a,1.0164856910705566
swarm_recon_031930_619,1771060782.8906858,10. `cat /etc/os-release,1.0036303997039795
swarm_recon_031930_619,1771060784.024903,11. `lsb_release -a,1.0234131813049316
swarm_recon_031930_619,1771060786.0186791,12. `cat /etc/os-release,1.0015060901641846
swarm_recon_032031_927,1771060833.8411858,1. uname -a,1.015951156616211
swarm_recon_032031_927,1771060834.938101,2. cat /etc/issue,1.0286011695861816
swarm_recon_032031_927,1771060836.0613253,3. cat /etc/os-release,1.0049033164978027
swarm_recon_032031_927,1771060837.1584356,4. lsb_release -a,1.0061631202697754
swarm_recon_032031_927,1771060838.2626176,5. cat /etc/os-release,1.0021977424621582
swarm_recon_032031_927,1771060839.3644202,6. lsb_release -a,1.0125885009765625
swarm_recon_032031_927,1771060840.4754922,7. cat /etc/os-release,1.0038602352142334
swarm_recon_032031_927,1771060841.5709205,8. lsb_release -a,1.001739501953125
swarm_recon_032031_927,1771060842.6806047,9. uname -a,1.0239567756652832
swarm_recon_032031_927,1771060843.8352668,10. cat /etc/os-release,1.0158298015594482
swarm_recon_032031_927,1771060844.9761071,11. lsb_release -a,1.0175158977508545
swarm_recon_032031_927,1771060846.1061819,12. uname -a,1.0125212669372559
swarm_recon_032440_777,1771061084.9165647,1. os-release,1.02864670753479
swarm_recon_032440_777,1771061086.0365684,2. cat /etc/os-release,1.0073740482330322
swarm_recon_032440_777,1771061087.491843,3. /bin/cat /etc/redhat-release,1.0129880905151367
swarm_recon_032440_777,1771061088.5930276,4. cat /etc/*-release,1.0072453022003174
swarm_recon_032440_777,1771061089.7468,5. cat /etc/os-release || cat /etc/redhat-release,1.0117037296295166
swarm_recon_032440_777,1771061091.4496613,6. rpm -qa --quiet | sort,1.0281853675842285
swarm_recon_032440_777,1771061092.6128542,7. dpkg --get-selections --quiet | sort,1.0080268383026123
swarm_recon_032440_777,1771061093.775966,"8. rpm -qa --queryformat ""{{name}}\n"" | sort",1.0123796463012695
swarm_recon_032440_777,1771061095.4676306,9. cat /etc/os-release,1.0068838596343994
swarm_recon_032509_104,1771147511.4934332,uname -a,1.0160715579986572
swarm_recon_032509_104,1771147516.2101948,echo OK,1.0223300457000732
swarm_recon_032509_104,1771147681.7517257,cat /etc/services,1.010685920715332
swarm_recon_033318_154,1771148000.710256,uname -a,1.024693489074707
swarm_recon_033318_154,1771148086.9333658,cat /etc/services,1.0148975849151611
swarm_recon_034407_522,1771148649.5140123,cat /etc/os-release,1.0085315704345703
swarm_recon_034407_522,1771148701.6763012,cat /etc/issue.net,1.0188279151916504
swarm_recon_034941_380,1771148983.5584612,cat /etc/os-release,1.0066626071929932
swarm_recon_034941_380,1771149056.2974768,ss -tulpn,1.012882947921753
swarm_recon_034941_380,1771149110.6098433,netstat -tulpn,1.011401653289795
swarm_recon_035520_272,1771149323.3715453,uname -a,1.0241901874542236
swarm_recon_035520_272,1771149428.8337128,echo OK,1.0035991668701172
swarm_recon_040118_666,1771149680.0532007,cat /etc/os-release,1.0114881992340088
swarm_recon_040118_666,1771149682.4492621,uname -a,1.0126798152923584
swarm_recon_040118_666,1771149803.6268978,echo OK,1.0041489601135254
swarm_recon_040703_999,1771150024.9358883,uname -a,1.008364200592041
swarm_recon_040703_999,1771150028.1564186,echo OK,1.0062105655670166
swarm_recon_041513_652,1771150515.084875,cat /etc/os-release,1.015535831451416
swarm_recon_041513_652,1771150517.3966577,uname -a,1.0141897201538086
swarm_recon_041513_652,1771150587.2610147,echo OK,1.0045785903930664
swarm_recon_042253_329,1771150975.734692,cat /etc/os-release,1.0153615474700928
swarm_recon_042253_329,1771150976.890769,uname -a,1.0260868072509766
swarm_recon_042253_329,1771151121.3652875,echo OK ,1.0146477222442627
swarm_recon_043041_549,1771151445.0337012,cat /etc/os-release,1.008443832397461
swarm_recon_043041_549,1771151446.209401,ss -tulpn,1.0200529098510742
swarm_recon_043041_549,1771151603.0863717,netstat -tulpn,1.0159530639648438
swarm_recon_043837_944,1771151920.156674,cat /etc/os-release,1.0154948234558105
swarm_recon_043837_944,1771151921.2981188,uname -a,1.0259976387023926
swarm_recon_044632_266,1771152393.973831,uname -a,1.0167317390441895
swarm_recon_044632_266,1771152396.211999,cat /etc/issue.net,1.0271358489990234
swarm_recon_044632_266,1771152502.2171037,cat /etc/passwd,1.017076015472412
swarm_recon_045415_683,1771152858.2251923,cat /etc/os-release,1.0023534297943115
swarm_recon_045415_683,1771152859.3403625,uname -a,1.00244140625
swarm_recon_045949_718,1771153190.5497963,cat /etc/os-release,1.0053060054779053
swarm_recon_045949_718,1771153193.4861357,uname -a,1.012549877166748
swarm_recon_050523_330,1771153525.599396,cat /etc/os-release,1.0045297145843506
swarm_recon_050523_330,1771153563.3445964,ls /etc/init.d/,1.4182767868041992
swarm_recon_051104_627,1771153866.5234866,cat /etc/os-release,1.021454095840454
swarm_recon_051104_627,1771153936.9447005,uname -a,1.013122797012329
swarm_recon_051104_627,1771154026.123356,echo OK,1.0243773460388184
swarm_recon_051903_120,1771154345.1566455,cat /etc/os-release,1.016413688659668
swarm_recon_051903_120,1771154348.244353,uname -a,1.026818037033081
swarm_recon_051903_120,1771154398.9415517,echo OK,1.0066494941711426
swarm_recon_052649_276,1771154812.1128464,uname -a,1.0110363960266113
swarm_recon_052649_276,1771154883.4839132,echo OK,1.013211965560913
swarm_recon_052649_276,1771154963.8773696,cat /etc/services,1.0237092971801758
swarm_recon_053239_678,1771155162.2985542,cat /etc/os-release,1.0198607444763184
swarm_recon_053239_678,1771155219.3673806,uname -a,1.0107638835906982
swarm_recon_054039_204,1771155640.5151148,cat /etc/os-release,1.0176103115081787
swarm_recon_054039_204,1771155643.5911329,ls /etc/init.d/,1.416215181350708
swarm_recon_054039_204,1771155802.4959888,echo OK,1.0139477252960205
swarm_recon_054836_626,1771156119.599927,cat /etc/os-release,1.0007257461547852
swarm_recon_054836_626,1771156120.7648685,ss -tulpn,1.0078845024108887
swarm_recon_054836_626,1771156259.6423616,netstat -tulpn,1.0018415451049805
swarm_recon_055622_148,1771156584.7043378,cat /etc/os-release,1.0078630447387695
swarm_recon_055622_148,1771156585.844691,ls /etc/init.d/,1.4406523704528809
swarm_recon_060422_463,1771157063.324599,cat /etc/issue.net,1.0155463218688965
swarm_recon_060422_463,1771157064.498514,uname -a,1.0237607955932617
swarm_recon_060422_463,1771157067.0710304,echo OK ,1.026484489440918
swarm_recon_060939_288,1771157382.7635705,cat /etc/os-release,1.013960838317871
swarm_recon_060939_288,1771157471.0325046,ss -tulpn,1.0180234909057617
swarm_recon_060939_288,1771157548.736403,netstat -tulpn,1.0271868705749512
swarm_recon_061526_146,1771157729.2746358,cat /etc/os-release,1.0078561305999756
swarm_recon_061526_146,1771157804.3892143,netstat -tlnp,1.0173442363739014
swarm_recon_062327_611,1771158209.8910449,cat /etc/os-release,1.0122296810150146
swarm_recon_062327_611,1771158298.0783908,ls /etc/init.d/,1.4159040451049805
swarm_recon_063121_341,1771158683.2400453,cat /etc/os-release,1.018031358718872
swarm_recon_063121_341,1771158685.9313884,uname -a,1.015336513519287
swarm_recon_063121_341,1771158739.7094252,echo OK,1.0217645168304443
swarm_recon_063657_271,1771159018.291687,cat /etc/os-release,1.0039925575256348
swarm_recon_063657_271,1771159021.1076035,uname -a,1.0022830963134766
swarm_recon_063657_271,1771159112.4269168,echo OK,1.013545274734497
swarm_recon_064237_374,1771159360.4296036,uname -a,1.0137999057769775
swarm_recon_064237_374,1771159432.094805,cat /etc/issue.net,1.010925531387329
swarm_recon_064237_374,1771159503.711503,netstat -tlnp,1.009411096572876
swarm_recon_065027_460,1771159830.063739,uname -a,1.0231773853302002
swarm_recon_065027_460,1771160002.361938,cat /etc/services,1.0071337223052979
swarm_recon_065824_790,1771160359.2647684,cat /etc/os-release,1.001819133758545
swarm_recon_065824_790,1771160429.382996,uname -a,1.0044455528259277
swarm_recon_070422_427,1771160664.8808377,cat /etc/os-release,1.0163440704345703
swarm_recon_070422_427,1771160683.611278,cat /etc/issue.net,1.011056900024414
swarm_recon_070422_427,1771160739.7493916,ss -tulpn,1.0049233436584473
swarm_recon_071212_748,1771161133.9151895,uname -a,1.0172057151794434
swarm_recon_071212_748,1771161136.3655682,echo OK,1.0118813514709473
swarm_recon_133834_114,1771011515.9766643,cat /etc/os-release,1.026935338973999
swarm_recon_133834_114,1771011517.2519019,cat /etc/issue.net,1.0199873447418213
swarm_recon_133834_114,1771011518.5173519,netstat -tlnp,1.0114903450012207
swarm_recon_133834_114,1771011519.7698839,getent passwd,1.0033924579620361
swarm_recon_133834_114,1771011521.1270146,cat /etc/passwd,1.0215909481048584
swarm_recon_133834_114,1771011522.6271985,ip addr show,1.0212101936340332
swarm_recon_133834_114,1771011523.9105623,ifconfig,1.008934497833252
swarm_recon_133834_114,1771011525.2150087,dpkg -l,1.0237817764282227
swarm_recon_133834_114,1771011526.5142457,rpm -qa,1.026632308959961
swarm_recon_133834_114,1771011527.8239484,ls -l /etc/crontab,1.0190513134002686
swarm_recon_133834_114,1771011529.1480992,cat /etc/crontab,1.017141342163086
swarm_recon_133834_114,1771011530.5287495,find / -perm -4000 -print,1.0149517059326172
swarm_recon_133947_157,1771011588.7364526,cat /etc/os-release,1.0114800930023193
swarm_recon_133947_157,1771011589.9656334,uname -a,1.0200941562652588
swarm_recon_133947_157,1771011591.117796,netstat -tlnp,1.0127007961273193
swarm_recon_133947_157,1771011592.3017826,getent passwd,1.0113601684570312
swarm_recon_133947_157,1771011593.5987248,cat /etc/passwd,1.0161218643188477
swarm_recon_133947_157,1771011594.7870138,ifconfig -a,1.0205490589141846
swarm_recon_133947_157,1771011596.083477,dpkg -l,1.0188429355621338
swarm_recon_133947_157,1771011597.4133418,ls /etc/apt/sources.list.d/,1.0028514862060547
swarm_recon_133947_157,1771011598.8479035,find / -perm -4000 -print,1.0019831657409668
swarm_recon_133947_157,1771011600.0445807,ls -l /usr/bin/sudo,1.0274755954742432
swarm_recon_133947_157,1771011601.3715231,cat /etc/os-release,1.0124812126159668
swarm_recon_133947_157,1771011602.6499,uname -a,1.0182671546936035
swarm_recon_134105_975,1771011666.4123673,uname -a,1.0242149829864502
swarm_recon_134105_975,1771011667.6823454,cat /etc/issue.net,1.0196969509124756
swarm_recon_134105_975,1771011668.8565276,cat /etc/passwd,1.01863694190979
swarm_recon_134105_975,1771011670.126437,netstat -tlnp,1.0009047985076904
swarm_recon_134105_975,1771011671.3844156,dpkg -l,1.0235342979431152
swarm_recon_134105_975,1771011672.6664813,rpm -qa,1.0291180610656738
swarm_recon_134105_975,1771011673.8865705,ls /etc/cron*,1.0071122646331787
swarm_recon_134105_975,1771011675.5400376,find / -perm -4000 -print,1.019590139389038
swarm_recon_134105_975,1771011676.8586833,getfacl /,1.0281355381011963
swarm_recon_134105_975,1771011678.0945842,ls -l /bin /sbin /usr/bin /usr/sbin,4.092758655548096
swarm_recon_134105_975,1771011682.448912,cat /etc/passwd,1.0216007232666016
swarm_recon_134105_975,1771011683.792855,cat /etc/group,1.0236587524414062
swarm_recon_134213_147,1771011734.47408,uname -a,1.0185251235961914
swarm_recon_134213_147,1771011735.7734983,cat /etc/issue.net,1.0207653045654297
swarm_recon_134213_147,1771011737.0412126,cat /etc/passwd,1.0154333114624023
swarm_recon_134213_147,1771011738.3043246,netstat -tlnp,1.0126371383666992
swarm_recon_134213_147,1771011739.6288242,dpkg -l,1.0098071098327637
swarm_recon_134213_147,1771011740.8912659,rpm -qa,1.0337727069854736
swarm_recon_134213_147,1771011742.232585,find / -perm -u=s -type f 2>/dev/null,1.021247148513794
swarm_recon_134213_147,1771011744.6761644,crontab -l,1.0153541564941406
swarm_recon_134213_147,1771011746.0190644,ls -l /etc/cron*,1.020139217376709
swarm_recon_134213_147,1771011747.3029962,cat /proc/version,1.0213265419006348
swarm_recon_134213_147,1771011748.6201308,cat /etc/passwd,1.0223054885864258
swarm_recon_134213_147,1771011749.9082544,netstat -tulpn,1.025465726852417
swarm_recon_134337_659,1771011818.2988577,cat /etc/os-release,1.029371976852417
swarm_recon_134337_659,1771011819.552577,uname -a,1.010019063949585
swarm_recon_134337_659,1771011820.7893777,netstat -tlnp,1.0077271461486816
swarm_recon_134337_659,1771011821.9377537,getent passwd,1.0134072303771973
swarm_recon_134337_659,1771011823.1879454,cat /etc/passwd,1.013183355331421
swarm_recon_134337_659,1771011824.552317,cat /etc/group,1.0085337162017822
swarm_recon_134337_659,1771011826.9294078,dpkg -l,1.0010979175567627
swarm_recon_134337_659,1771011828.2554862,ls /etc/cron*,1.0263783931732178
swarm_recon_134337_659,1771011829.5906637,find / -perm -4000 -print,1.006511926651001
swarm_recon_134337_659,1771011830.9701831,ls -l /bin/* | grep r-s,1.0150341987609863
swarm_recon_134337_659,1771011832.2453475,uname -a,1.0138778686523438
swarm_recon_134337_659,1771011833.5722733,cat /etc/issue,1.002803087234497
swarm_recon_134416_893,1771011857.3860035,cat /etc/os-release,1.0146799087524414
swarm_recon_134416_893,1771011858.6316197,ls /etc/init.d/,1.0174400806427002
swarm_recon_134416_893,1771011859.8913362,netstat -tlnp,1.0251739025115967
swarm_recon_134416_893,1771011861.151383,getent passwd,1.0287456512451172
swarm_recon_134416_893,1771011862.3305576,cat /etc/passwd,1.0112454891204834
swarm_recon_134416_893,1771011863.6070697,cat /etc/group,1.0149657726287842
swarm_recon_134416_893,1771011865.1971004,dpkg -l,1.0117802619934082
swarm_recon_134416_893,1771011866.4946132,rpm -qa,1.0214393138885498
swarm_recon_134416_893,1771011867.8331008,find / -perm -4000 -print,1.0132193565368652
swarm_recon_134416_893,1771011870.6218133,find / -type f \( -perm -u=s -o -perm -g=s \) -print,1.0096447467803955
swarm_recon_134416_893,1771011871.8651357,ls -l /sbin/init,1.0060310363769531
swarm_recon_134416_893,1771011873.1326218,uname -a,1.0029144287109375
swarm_recon_141414_326,1771013655.3920624,cat /etc/os-release,1.0202133655548096
swarm_recon_141414_326,1771013656.573926,ls /etc/init.d/,1.0046212673187256
swarm_recon_141414_326,1771013657.739413,netstat -tlnp,1.0029585361480713
swarm_recon_141414_326,1771013659.0597477,getent passwd,1.003955602645874
swarm_recon_141414_326,1771013660.3411813,cat /etc/passwd,1.0085618495941162
swarm_recon_141414_326,1771013663.435269,dpkg -l,1.0196046829223633
swarm_recon_141414_326,1771013664.644548,rpm -qa,1.0165011882781982
swarm_recon_141414_326,1771013666.0406656,find / -perm -u=s -type f 2>/dev/null,1.0187487602233887
swarm_recon_141414_326,1771013667.5559092,ls -l /etc/crontab,1.0226562023162842
swarm_recon_141414_326,1771013669.4648721,cat /etc/crontab,1.0066206455230713
swarm_recon_141414_326,1771013670.82447,cat /etc/issue,1.012117624282837
swarm_recon_141414_326,1771013672.1578972,cat /proc/net/tcp,1.0085551738739014
swarm_recon_141541_777,1771013743.3263133,cat /etc/os-release,1.0154938697814941
swarm_recon_141541_777,1771013744.4947643,ls /etc/init.d/,1.0173065662384033
swarm_recon_141541_777,1771013745.644515,netstat -tlnp,1.0089025497436523
swarm_recon_141541_777,1771013747.0099435,getent passwd,1.0172922611236572
